Time	XP	YP	ZP	XP2	YP2	ZP2	XA	YA	ZA	Angle	AngleRate	FX1	FY1	FZ1	TX1	TY1	TZ1	FX2	FY2	FZ2	TX2	TY2	TZ2	StopTorque
3.69999999999999756e-03	7.42488730181336751e-03	8.18402431341210546e-02	6.01916660321210717e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.32388862648338336e-12	1.00000000000000000e+00	3.42452273773187956e-12	7.16944531589991385e-03	3.72400682706461961e+00	-1.56580465060420920e+02	1.11918820581112459e+03	-2.53516825969233787e+03	-1.25197060314815417e+02	-7.24192690310277527e+01	-7.45393701704165323e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.30618455335622746e-01
3.79999999999999739e-03	7.42488761387919902e-03	8.18402431342327430e-02	6.01916657967139113e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.31915732131512490e-12	1.00000000000000000e+00	3.41878297729102029e-12	7.55150402202087179e-03	3.82058710768866394e+00	-1.56263984689370545e+02	1.11694999566830643e+03	-2.52987657303010110e+03	-1.24987063947279395e+02	-7.21360342559511025e+01	-7.43277594582054633e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.33832621492032566e-01
3.89999999999999722e-03	7.42488793257423813e-03	8.18402431343443204e-02	6.01916655550098323e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.31442592165841200e-12	1.00000000000000000e+00	3.41307634536230420e-12	7.94320087732103275e-03	3.91696860308011807e+00	-1.55949369460483808e+02	1.11472586875709680e+03	-2.52461207934815184e+03	-1.24779517017126608e+02	-7.18506919919381204e+01	-7.41156986582375907e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.37027227632485232e-01
3.99999999999999748e-03	7.42488825770946589e-03	8.18402431344557035e-02	6.01916653070463381e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.30969965316229810e-12	1.00000000000000000e+00	3.40740992803994356e-12	8.34451610970177171e-03	4.01315237766572874e+00	-1.55636600230590489e+02	1.11251570028608648e+03	-2.51937453103180587e+03	-1.24574397222564983e+02	-7.15632582602183476e+01	-7.39031888973152320e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.40202466547361709e-01
4.09999999999999774e-03	7.42488858909340008e-03	8.18402431345667536e-02	6.01916650528606212e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.30498182753959552e-12	1.00000000000000000e+00	3.40178928443654769e-12	8.75543005254808548e-03	4.10913948628117609e+00	-1.55325658020966216e+02	1.11031936703203428e+03	-2.51416368357656893e+03	-1.24371682482407920e+02	-7.12737488935926109e+01	-7.36902312516858160e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.43358528331570784e-01
4.19999999999999801e-03	7.42488892653212287e-03	8.18402431346774151e-02	6.01916647924895187e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.30027650744830740e-12	1.00000000000000000e+00	3.39621874913347007e-12	9.17592314378090634e-03	4.20493097429148932e+00	-1.55016524016804283e+02	1.10813674732218738e+03	-2.50897929556626241e+03	-1.24171350933803524e+02	-7.09821795402650224e+01	-7.34768267484851521e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.46495600422449135e-01
4.29999999999999827e-03	7.42488926982930522e-03	8.18402431347876602e-02	6.01916645259695349e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.29558526493594473e-12	1.00000000000000000e+00	3.39070167619186815e-12	9.60597592492451469e-03	4.30052787771023048e+00	-1.54709179564710894e+02	1.10596772101616261e+03	-2.50382112862444365e+03	-1.23973380929275550e+02	-7.06885656667879942e+01	-7.32629763668450948e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.49613867640148862e-01
4.39999999999999853e-03	7.42488961878630740e-03	8.18402431348973919e-02	6.01916642533368185e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.29091122290463224e-12	1.00000000000000000e+00	3.38524063056185034e-12	1.00455690401766162e-02	4.39593122331466013e+00	-1.54403606167055386e+02	1.10381216945947835e+03	-2.49868894732891431e+03	-1.23777751030980298e+02	-7.03929225597681665e+01	-7.30486810372056823e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.52713512226035131e-01
4.49999999999999879e-03	7.42488997320216171e-03	8.18402431350066101e-02	6.01916639746271853e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.28625434798244708e-12	1.00000000000000000e+00	3.37983754878814452e-12	1.04946832355041764e-02	4.49114202876135771e+00	-1.54099785483550477e+02	1.10166997548619338e+03	-2.49358251921451301e+03	-1.23584440010345645e+02	-7.00952653302480257e+01	-7.28339416438046641e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.55794713877971502e-01
4.59999999999999905e-03	7.42489033287367303e-03	8.18402431351152732e-02	6.01916636898760737e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.28161562514323919e-12	1.00000000000000000e+00	3.37449388290179619e-12	1.09532993577357018e-02	4.58616130269805744e+00	-1.53797699324746986e+02	1.09954102337074391e+03	-2.48850161467883663e+03	-1.23393426842147178e+02	-6.97956089149764694e+01	-7.26187590238460245e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.58857649789926003e-01
4.69999999999999932e-03	7.42489069759540155e-03	8.18402431352233672e-02	6.01916633991186334e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.27699679140388118e-12	1.00000000000000000e+00	3.36921070076676486e-12	1.14213983536757269e-02	4.68099004487563963e+00	-1.53497329653618408e+02	1.09742519883017167e+03	-2.48344600698394242e+03	-1.23204690703971096e+02	-6.94939680806216984e+01	-7.24031339697819192e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.61902494685380621e-01
4.79999999999999958e-03	7.42489106715973207e-03	8.18402431353308646e-02	6.01916631023896365e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.27239807110033656e-12	1.00000000000000000e+00	3.36398875533288326e-12	1.18989612692246283e-02	4.77562924625634988e+00	-1.53198658579067910e+02	1.09532238897666662e+03	-2.47841547216406934e+03	-1.23018210970436016e+02	-6.91903574249491129e+01	-7.21870672284753425e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.64929420855487230e-01
4.89999999999999984e-03	7.42489144135692267e-03	8.18402431354377513e-02	6.01916627997235443e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.26782048527698018e-12	1.00000000000000000e+00	3.35882850669706758e-12	1.23859692485117634e-02	4.87007988912172518e+00	-1.52901668356520418e+02	1.09323248231292655e+03	-2.47340978901589915e+03	-1.22833967211988451e+02	-6.88847913805336560e+01	-7.19705595029847416e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.67938598190843502e-01
5.00000000000000010e-03	7.42489181997506645e-03	8.18402431355440552e-02	6.01916624911544629e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.26326389778432324e-12	1.00000000000000000e+00	3.35373029966697727e-12	1.28824035330339370e-02	4.96434294717851632e+00	-1.52606341384928328e+02	1.09115536870605501e+03	-2.46842873904387534e+03	-1.22651939191448690e+02	-6.85772842170285628e+01	-7.17536114530369389e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.70930194217886605e-01
5.10000000000000037e-03	7.42489220280023732e-03	8.18402431356497206e-02	6.01916621767161875e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.25872803677362040e-12	1.00000000000000000e+00	3.34869422744233513e-12	1.33882454608142965e-02	5.05841938566226279e+00	-1.52312660202859888e+02	1.08909093935906390e+03	-2.46347210640769799e+03	-1.22472106860172616e+02	-6.82678500432850797e+01	-7.15362236951889940e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.73904374131421846e-01
5.20000000000000063e-03	7.42489258961641363e-03	8.18402431357547755e-02	6.01916618564421801e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.25421307211017920e-12	1.00000000000000000e+00	3.34372027045796900e-12	1.39034764655603382e-02	5.15231016143997778e+00	-1.52020607488707242e+02	1.08703908679850201e+03	-2.45853967789315493e+03	-1.22294450356136394e+02	-6.79565028104415063e+01	-7.13183968040716820e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.76861300827009488e-01
5.30000000000000089e-03	7.42489298020557187e-03	8.18402431358592197e-02	6.01916615303656144e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.24971988187071419e-12	1.00000000000000000e+00	3.33880839382211988e-12	1.44280780758396787e-02	5.24601622311130633e+00	-1.51730166057149859e+02	1.08499970485430413e+03	-2.45363124287796018e+03	-1.22118950001114598e+02	-6.76432563143172558e+01	-7.11001313131195900e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.79801134933734619e-01
5.40000000000000115e-03	7.42489337434770746e-03	8.18402431359630256e-02	6.01916611985193084e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.24524805402339644e-12	1.00000000000000000e+00	3.33395831957911013e-12	1.49620319142647062e-02	5.33953851110812305e+00	-1.51441318858139084e+02	1.08297268864040575e+03	-2.44874659328627877e+03	-1.21945586297886678e+02	-6.73281241978934730e+01	-7.08814277152182797e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.82724034846565464e-01
5.50000000000000142e-03	7.42489377182084173e-03	8.18402431360662347e-02	6.01916608609358028e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.24079752960398964e-12	1.00000000000000000e+00	3.32916990670904100e-12	1.55053196966807860e-02	5.43287795779144478e+00	-1.51154048972522673e+02	1.08095793452127123e+03	-2.44388552352592069e+03	-1.21774339926014349e+02	-6.70111199529351325e+01	-7.06622864625111475e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.85630156757105674e-01
5.60000000000000168e-03	7.42489417240107738e-03	8.18402431361688332e-02	6.01916605176473163e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.23636833630000967e-12	1.00000000000000000e+00	3.32444280984110903e-12	1.60579232313731168e-02	5.52603548754853247e+00	-1.50868339612607656e+02	1.07895534011246423e+03	-2.43904783048810668e+03	-1.21605191741295315e+02	-6.66922569234306764e+01	-7.04427079683071327e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.88519654682058752e-01
5.70000000000000194e-03	7.42489457586261239e-03	8.18402431362708072e-02	6.01916601686857788e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.23195943388445513e-12	1.00000000000000000e+00	3.31977672599623156e-12	1.66198244182780286e-02	5.61901201688723262e+00	-1.50584174118457440e+02	1.07696480424706374e+03	-2.43423331348197189e+03	-1.21438122771491905e+02	-6.63715483071456163e+01	-7.02226926067787787e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.91392680496452583e-01
5.80000000000000220e-03	7.42489498197777820e-03	8.18402431363721705e-02	6.01916598140828207e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.22757155640453561e-12	1.00000000000000000e+00	3.31517132815092064e-12	1.71910052482013853e-02	5.71180845452960462e+00	-1.50301535956848056e+02	1.07498622696558664e+03	-2.42944177421408358e+03	-1.21273114214666194e+02	-6.60490071583406291e+01	-7.00022407141462395e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.94249383960541394e-01
5.90000000000000246e-03	7.42489539051705005e-03	8.18402431364729371e-02	6.01916594538697947e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.22320459210945900e-12	1.00000000000000000e+00	3.31062620443325210e-12	1.77714478020556399e-02	5.80442570150374326e+00	-1.50020408718788076e+02	1.07301950949271350e+03	-2.42467301673779502e+03	-1.21110147436016618e+02	-6.57246463896719035e+01	-6.97813525889758921e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.97089912750301410e-01
6.00000000000000273e-03	7.42489580124907483e-03	8.18402431365730931e-02	6.01916590880777425e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.21885731704694091e-12	1.00000000000000000e+00	3.30614094081830290e-12	1.83611342500915597e-02	5.89686465123464387e+00	-1.49740776118283748e+02	1.07106455422450927e+03	-2.41992684743799646e+03	-1.20949203966047094e+02	-6.53984787748674563e+01	-6.95600284931602459e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.99914412484502979e-01
6.10000000000000299e-03	7.42489621394074387e-03	8.18402431366726524e-02	6.01916587167374728e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.21453103659677052e-12	1.00000000000000000e+00	3.30171520478912154e-12	1.89600468511521569e-02	5.98912618963323595e+00	-1.49462621989789454e+02	1.06912126470695330e+03	-2.41520307497677913e+03	-1.20790265497425139e+02	-6.50705169504472281e+01	-6.93382686521798490e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.02723026754254965e-01
6.20000000000000325e-03	7.42489662835713396e-03	8.18402431367716149e-02	6.01916583398794725e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.21022496699778558e-12	1.00000000000000000e+00	3.29734848178877247e-12	1.95681679519301710e-02	6.08121119518373821e+00	-1.49185930286256962e+02	1.06718954561382907e+03	-2.41050151025594869e+03	-1.20633313882225650e+02	-6.47407734177913881e+01	-6.91160732554888568e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.05515897149024518e-01
6.30000000000000351e-03	7.42489704426161148e-03	8.18402431368699945e-02	6.01916579575339727e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.20593827818273978e-12	1.00000000000000000e+00	3.29304044371465613e-12	2.01854799862299927e-02	6.17312053903120717e+00	-1.48910685078660777e+02	1.06526930274575329e+03	-2.40582196641463406e+03	-1.20478331131186124e+02	-6.44092605460016188e+01	-6.88934424581079696e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.08293163282913280e-01
6.40000000000000378e-03	7.42489746141582196e-03	8.18402431369677774e-02	6.01916575697309719e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.20167191454139142e-12	1.00000000000000000e+00	3.28879066631809420e-12	2.08119654742455751e-02	6.26485508506583511e+00	-1.48636870552549908e+02	1.06336044299414766e+03	-2.40116425875529740e+03	-1.20325299409227256e+02	-6.40759905729959627e+01	-6.86703763799284701e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.11054962824045345e-01
6.50000000000000404e-03	7.42489787957971090e-03	8.18402431370649913e-02	6.01916571765001573e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.19742428732250896e-12	1.00000000000000000e+00	3.28459868447131212e-12	2.14476070218445614e-02	6.35641569000760853e+00	-1.48364471007952602e+02	1.06146287434182204e+03	-2.39652820474707505e+03	-1.20174201035009702e+02	-6.37409756084298778e+01	-6.84468751074182222e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.13801431516778551e-01
6.60000000000000430e-03	7.42489829851155844e-03	8.18402431371616224e-02	6.01916567778710054e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.19319647050238351e-12	1.00000000000000000e+00	3.28046407823463311e-12	2.20923873198550780e-02	6.44780320348856684e+00	-1.48093470856101476e+02	1.05957650583318832e+03	-2.39191362396723753e+03	-1.20025018477159193e+02	-6.34042276350049150e+01	-6.82229386932985307e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.16532703210624067e-01
6.70000000000000456e-03	7.42489871796800718e-03	8.18402431372576844e-02	6.01916563738727040e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.18898673850840958e-12	1.00000000000000000e+00	3.27638639785729553e-12	2.27462891433685144e-02	6.53901846813447829e+00	-1.47823854618978771e+02	1.05770124756796940e+03	-2.38732033808237247e+03	-1.19877734352986593e+02	-6.30657585108480347e+01	-6.79985671577014017e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.19248909882699072e-01
6.80000000000000483e-03	7.42489913770407253e-03	8.18402431373531636e-02	6.01916559645342186e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.18479687229144470e-12	1.00000000000000000e+00	3.27236528334398997e-12	2.34092953510458557e-02	6.63006231964545467e+00	-1.47555606927800795e+02	1.05583701068487085e+03	-2.38274817082719755e+03	-1.19732331426350626e+02	-6.27255799716466171e+01	-6.77737604887140748e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.21950181663654766e-01
6.90000000000000509e-03	7.42489955747318089e-03	8.18402431374480877e-02	6.01916555498842820e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.18062474308759773e-12	1.00000000000000000e+00	3.26840020341311866e-12	2.40813888844337853e-02	6.72093558687444936e+00	-1.47288712519930186e+02	1.05398370733856495e+03	-2.37819694794759243e+03	-1.19588792604422707e+02	-6.23837036318886931e+01	-6.75485186423557025e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.24636646862672928e-01
7.00000000000000535e-03	7.42489997702718008e-03	8.18402431375424427e-02	6.01916551299513602e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.17647137345039456e-12	1.00000000000000000e+00	3.26449083270321238e-12	2.47625527672870049e-02	6.81163909190568262e+00	-1.47023156239111017e+02	1.05214125069457600e+03	-2.37366649719669431e+03	-1.19447100936794826e+02	-6.20401409874680709e+01	-6.73228415438267120e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.27308431988839599e-01
7.10000000000000561e-03	7.42490039611636704e-03	8.18402431376362427e-02	6.01916547047637085e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.17233600785697921e-12	1.00000000000000000e+00	3.26063672193072115e-12	2.54527701048985477e-02	6.90217365013138906e+00	-1.46758923033004749e+02	1.05030955491022337e+03	-2.36915664829569414e+03	-1.19307239612861977e+02	-6.16949034172410009e+01	-6.70967290877273399e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.29965661776922986e-01
7.20000000000000587e-03	7.42490081448952260e-03	8.18402431377295153e-02	6.01916542743493488e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.16821877729985808e-12	1.00000000000000000e+00	3.25683745023415333e-12	2.61520240834389739e-02	6.99254007032738301e+00	-1.46495997951635673e+02	1.04848853511834182e+03	-2.36466723290226810e+03	-1.19169191959532313e+02	-6.13480021848085570e+01	-6.68701811384751892e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.32608459209436208e-01
7.30000000000000614e-03	7.42490123189389409e-03	8.18402431378222328e-02	6.01916538387360811e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.16411892295033495e-12	1.00000000000000000e+00	3.25309258074811251e-12	2.68602979693035593e-02	7.08273915472772142e+00	-1.46234366146415937e+02	1.04667810741749486e+03	-2.36019808458772286e+03	-1.19032941439653442e+02	-6.09994484404922588e+01	-6.66431975310978828e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-2.35236945538976477e-01
